Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
4196	330	False	04/18/2025 18:33:47.647			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Array Map	0		
4197	331	False	04/18/2025 18:33:47.649			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info					
4198	331	False	04/18/2025 18:33:47.649			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
4199	331	False	04/18/2025 18:33:47.649			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Input : Index	158		
4200	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info					
4201	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Source Name	solvent		
4202	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Library Name	ICP1		
4203	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Library ID	7258		
4204	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Map Amounts	2200		
4205	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
4206	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Rows	3		
4207	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Columns	9		
4208	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Tags	Chaser,Backsolvent		
4209	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Number Of Tags	2		
4210	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Map Type	Uniform		
4211	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
4212	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
4213	331	False	04/18/2025 18:33:47.667			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Description	Add 2200 ul solvent to ICP1 (C9) in ul		
4214	332	False	04/18/2025 18:33:47.668			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4215	332	False	04/18/2025 18:33:47.668			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Index	159		
4216	332	False	04/18/2025 18:33:47.668			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
4217	332	False	04/18/2025 18:33:47.677			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4218	332	False	04/18/2025 18:33:47.677			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Map Type	Uniform		
4219	332	False	04/18/2025 18:33:47.677			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Source Map	0		
4220	332	False	04/18/2025 18:33:47.677			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Parameter Map	0		
4221	332	False	04/18/2025 18:33:47.677			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Array Map	1		
4222	333	False	04/18/2025 18:33:47.678			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info					
4223	333	False	04/18/2025 18:33:47.678			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Input : MapsCollection	(VT_UNKNOWN)		
4224	333	False	04/18/2025 18:33:47.678			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Input : Index	159		
4225	333	False	04/18/2025 18:33:47.678			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Input : LibraryCollection	(VT_UNKNOWN)		
4226	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info					
4227	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : SourceName	plate1		
4228	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : LibraryName	ICP1		
4229	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : LibID	7258		
4230	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : Tags	SyringePump,SingleTip		
4231	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : NumberOfTags	2		
4232	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : MapType	Uniform		
4233	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : SourceRowsArray	1		
4234	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : SourceColumnsArray	1		
4235	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : DestinationRowsArray	3		
4236	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : DestinationColumnsArray	9		
4237	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : MapAmountsArray	250		
4238	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : NumberOfAmounts	1		
4239	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : UnitDispensed	microliters		
4240	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : DesignUnit	microliters		
4241	333	False	04/18/2025 18:33:47.695			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Array Map Info		Output : Description	Add 250 ul 7256: plate1 (A1) to ICP1 (C9) in ul		
4242	334	False	04/18/2025 18:33:47.697			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4243	334	False	04/18/2025 18:33:47.697			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Index	160		
4244	334	False	04/18/2025 18:33:47.697			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
4245	334	False	04/18/2025 18:33:47.705			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4246	334	False	04/18/2025 18:33:47.705			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Map Type	Uniform		
4247	334	False	04/18/2025 18:33:47.705			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Source Map	1		
4248	334	False	04/18/2025 18:33:47.705			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Parameter Map	0		
4249	334	False	04/18/2025 18:33:47.705			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Array Map	0		
4250	335	False	04/18/2025 18:33:47.707			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info					
4251	335	False	04/18/2025 18:33:47.707			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
4252	335	False	04/18/2025 18:33:47.707			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Input : Index	160		
4253	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info					
4254	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Source Name	solvent		
4255	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Library Name	plate1		
4256	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Library ID	7256		
4257	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Map Amounts	250		
4258	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
4259	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Rows	1		
4260	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Columns	1		
4261	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Tags	SyringePump,SingleTip,Backsolvent		
4262	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Number Of Tags	3		
4263	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Map Type	Uniform		
4264	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
4265	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
4266	335	False	04/18/2025 18:33:47.725			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Source Map Info		Output : Description	Add 250 ul solvent to plate1 (A1) in ul		
4267	336	False	04/18/2025 18:33:47.726			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4268	336	False	04/18/2025 18:33:47.726			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Index	161		
4269	336	False	04/18/2025 18:33:47.726			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
4270	336	False	04/18/2025 18:33:47.735			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type					
4271	336	False	04/18/2025 18:33:47.735			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Map Type	Uniform		
4272	336	False	04/18/2025 18:33:47.735			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Source Map	0		
4273	336	False	04/18/2025 18:33:47.735			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Parameter Map	1		
4274	336	False	04/18/2025 18:33:47.735			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Map Type		Output : Is Array Map	0		
4275	337	False	04/18/2025 18:33:47.736			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Parameter Map Info					
4276	337	False	04/18/2025 18:33:47.736			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Parameter Map Info		Input : Index	161		
4277	337	False	04/18/2025 18:33:47.736			GetDesignAssemblePrompts	UnitOpsUsed	ASMain	Get Parameter Map Info		Input : Maps Collection	(VT_UNKNOWN)		
